time (s),/YS<0> (V),/WENB (V),/WeightB (V),/RFS_ENB (V),/I0/VOUTB (V),/cmIn (V),/PRE (V),/WWL<0> (V),/RWL<0> (V),/I0/WBL (V),/I0/VRBL (V),/Vref (V),/VOUT (V)
33.36E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.30E-3,1.000,550.0E-3,13.66E-6
34.00E-9,1.200,1.200,1.200,1.200,1.200,0.000,1.200,0.000,0.000,67.30E-3,1.000,550.0E-3,909.8E-9
34.00E-9,1.200,1.190,1.200,1.200,1.200,0.000,1.190,10.01E-3,10.01E-3,67.16E-3,999.7E-3,550.0E-3,-83.10E-6
34.00E-9,1.200,1.170,1.200,1.200,1.200,0.000,1.170,30.02E-3,30.02E-3,67.10E-3,999.1E-3,550.0E-3,-233.1E-6
34.00E-9,1.200,1.130,1.200,1.200,1.199,0.000,1.130,70.06E-3,70.06E-3,68.35E-3,998.6E-3,550.0E-3,-368.3E-6
34.00E-9,1.200,1.071,1.200,1.200,1.199,0.000,1.071,128.7E-3,128.7E-3,73.29E-3,998.4E-3,550.0E-3,-336.4E-6
34.00E-9,1.200,990.0E-3,1.200,1.200,1.200,0.000,990.0E-3,210.0E-3,210.0E-3,85.08E-3,998.5E-3,550.0E-3,-124.4E-6
34.00E-9,1.200,905.7E-3,1.200,1.200,1.201,0.000,905.7E-3,294.3E-3,294.3E-3,101.7E-3,999.0E-3,550.0E-3,182.5E-6
34.00E-9,1.200,804.6E-3,1.200,1.200,1.203,0.000,804.6E-3,395.4E-3,395.4E-3,125.2E-3,1.000,550.0E-3,771.6E-6
34.00E-9,1.200,651.2E-3,1.200,1.200,1.206,0.000,651.2E-3,548.8E-3,548.8E-3,166.4E-3,1.005,550.0E-3,2.394E-3
34.01E-9,1.200,496.9E-3,1.200,1.200,1.212,0.000,496.9E-3,703.1E-3,703.1E-3,215.6E-3,1.012,550.0E-3,4.946E-3
34.01E-9,1.200,331.9E-3,1.200,1.200,1.219,0.000,331.9E-3,868.1E-3,868.1E-3,283.1E-3,1.022,550.0E-3,8.824E-3
34.01E-9,1.200,160.1E-3,1.200,1.200,1.212,0.000,160.1E-3,1.040,1.040,414.9E-3,1.029,550.0E-3,11.59E-3
34.01E-9,1.200,80.05E-3,1.200,1.200,1.192,0.000,80.05E-3,1.120,1.120,518.5E-3,1.029,550.0E-3,7.449E-3
34.01E-9,1.200,40.03E-3,1.200,1.200,1.174,0.000,40.03E-3,1.160,1.160,583.8E-3,1.029,550.0E-3,3.621E-3
34.01E-9,1.200,20.01E-3,1.200,1.200,1.163,0.000,20.01E-3,1.180,1.180,619.8E-3,1.028,550.0E-3,1.244E-3
34.01E-9,1.200,0.000,1.200,1.200,1.150,0.000,0.000,1.200,1.200,658.1E-3,1.027,550.0E-3,-1.471E-3
34.01E-9,1.200,0.000,1.200,1.200,1.142,0.000,0.000,1.200,1.200,678.5E-3,1.027,550.0E-3,-2.794E-3
34.01E-9,1.200,0.000,1.200,1.200,1.134,0.000,0.000,1.200,1.200,699.4E-3,1.027,550.0E-3,-4.251E-3
34.01E-9,1.200,0.000,1.200,1.200,1.118,0.000,0.000,1.200,1.200,734.5E-3,1.027,550.0E-3,-7.203E-3
34.01E-9,1.200,0.000,1.200,1.200,1.080,0.000,0.000,1.200,1.200,801.0E-3,1.025,550.0E-3,-14.34E-3
34.01E-9,1.200,0.000,1.200,1.200,1.001,0.000,0.000,1.200,1.200,897.9E-3,1.022,550.0E-3,-27.17E-3
34.01E-9,1.200,0.000,1.200,1.200,904.1E-3,0.000,0.000,1.200,1.200,983.6E-3,1.019,550.0E-3,-39.62E-3
34.01E-9,1.200,0.000,1.200,1.200,809.8E-3,0.000,0.000,1.200,1.200,1.049,1.016,550.0E-3,-49.06E-3
34.01E-9,1.200,0.000,1.200,1.200,711.8E-3,0.000,0.000,1.200,1.200,1.105,1.014,550.0E-3,-56.74E-3
34.01E-9,1.200,0.000,1.200,1.200,601.6E-3,0.000,0.000,1.200,1.200,1.161,1.011,550.0E-3,-62.49E-3
34.01E-9,1.200,0.000,1.200,1.200,492.3E-3,0.000,0.000,1.200,1.200,1.211,1.009,550.0E-3,-63.20E-3
34.01E-9,1.200,0.000,1.200,1.200,388.9E-3,0.000,0.000,1.200,1.200,1.257,1.007,550.0E-3,-59.71E-3
34.01E-9,1.200,0.000,1.200,1.200,309.9E-3,0.000,0.000,1.200,1.200,1.291,1.006,550.0E-3,-53.40E-3
34.01E-9,1.200,0.000,1.200,1.200,213.3E-3,0.000,0.000,1.200,1.200,1.332,1.004,550.0E-3,-42.70E-3
34.02E-9,1.200,0.000,1.200,1.200,144.4E-3,0.000,0.000,1.200,1.200,1.367,1.004,550.0E-3,-32.34E-3
34.02E-9,1.200,0.000,1.200,1.200,97.64E-3,0.000,0.000,1.200,1.200,1.397,1.003,550.0E-3,-23.71E-3
34.02E-9,1.200,0.000,1.200,1.200,61.87E-3,0.000,0.000,1.200,1.200,1.428,1.002,550.0E-3,-15.76E-3
34.02E-9,1.200,0.000,1.200,1.200,32.34E-3,0.000,0.000,1.200,1.200,1.467,1.001,550.0E-3,-8.119E-3
34.02E-9,1.200,0.000,1.200,1.200,17.73E-3,0.000,0.000,1.200,1.200,1.499,1.001,550.0E-3,-3.870E-3
34.02E-9,1.200,0.000,1.200,1.200,9.737E-3,0.000,0.000,1.200,1.200,1.529,1.001,550.0E-3,-1.627E-3
34.02E-9,1.200,0.000,1.200,1.200,5.439E-3,0.000,0.000,1.200,1.200,1.554,1.000,550.0E-3,-595.5E-6
34.02E-9,1.200,0.000,1.200,1.200,2.842E-3,0.000,0.000,1.200,1.200,1.577,1.000,550.0E-3,-218.6E-6
34.03E-9,1.200,0.000,1.200,1.200,1.197E-3,0.000,0.000,1.200,1.200,1.593,1.000,550.0E-3,-70.96E-6
34.03E-9,1.200,0.000,1.200,1.200,416.0E-6,0.000,0.000,1.200,1.200,1.601,1.000,550.0E-3,-38.36E-6
34.03E-9,1.200,0.000,1.200,1.200,127.4E-6,0.000,0.000,1.200,1.200,1.605,1.000,550.0E-3,2.483E-6
34.04E-9,1.200,0.000,1.200,1.200,113.0E-6,0.000,0.000,1.200,1.200,1.607,1.000,550.0E-3,-5.965E-6
34.05E-9,1.200,0.000,1.200,1.200,161.1E-6,0.000,0.000,1.200,1.200,1.612,1.000,550.0E-3,9.133E-6
34.06E-9,1.200,0.000,1.200,1.200,109.2E-6,0.000,0.000,1.200,1.200,1.619,1.000,550.0E-3,-10.29E-6
34.08E-9,1.200,0.000,1.200,1.200,-34.28E-6,0.000,0.000,1.200,1.200,1.620,1.000,550.0E-3,7.050E-6
34.09E-9,1.200,0.000,1.200,1.200,-111.2E-6,0.000,0.000,1.200,1.200,1.615,1.000,550.0E-3,-8.795E-6
34.11E-9,1.200,0.000,1.200,1.200,-161.9E-6,0.000,0.000,1.200,1.200,1.604,1.000,550.0E-3,7.885E-6
34.13E-9,1.200,0.000,1.200,1.200,-205.4E-6,0.000,0.000,1.200,1.200,1.587,1.000,550.0E-3,-8.562E-6
34.16E-9,1.200,0.000,1.200,1.200,-250.8E-6,0.000,0.000,1.200,1.200,1.563,1.000,550.0E-3,8.036E-6
34.19E-9,1.200,0.000,1.200,1.200,-321.1E-6,0.000,0.000,1.200,1.200,1.526,1.000,550.0E-3,-8.779E-6
34.23E-9,1.200,0.000,1.200,1.200,-384.8E-6,0.000,0.000,1.200,1.200,1.469,1.000,550.0E-3,8.283E-6
34.28E-9,1.200,0.000,1.200,1.200,-419.4E-6,0.000,0.000,1.200,1.200,1.383,1.000,550.0E-3,-8.378E-6
34.34E-9,1.200,0.000,1.200,1.200,-412.7E-6,0.000,0.000,1.200,1.200,1.264,1.000,550.0E-3,8.599E-6
34.42E-9,1.200,0.000,1.200,1.200,-378.7E-6,0.000,0.000,1.200,1.200,1.142,1.000,550.0E-3,-8.226E-6
34.50E-9,1.200,0.000,1.200,1.200,-324.5E-6,0.000,0.000,1.200,1.200,1.010,1.000,550.0E-3,8.662E-6
34.62E-9,1.200,0.000,1.200,1.200,-249.4E-6,0.000,0.000,1.200,1.200,864.0E-3,1.000,550.0E-3,-8.214E-6
34.79E-9,1.200,0.000,1.200,1.200,-131.9E-6,0.000,0.000,1.200,1.200,698.3E-3,1.000,550.0E-3,8.659E-6
34.96E-9,1.200,0.000,1.200,1.200,-73.56E-6,0.000,0.000,1.200,1.200,602.7E-3,1.000,550.0E-3,-8.330E-6
35.14E-9,1.200,0.000,1.200,1.200,-29.99E-6,0.000,0.000,1.200,1.200,541.8E-3,1.000,550.0E-3,8.615E-6
35.30E-9,1.200,0.000,1.200,1.200,-21.48E-6,0.000,0.000,1.200,1.200,508.0E-3,1.000,550.0E-3,-8.406E-6
35.50E-9,1.200,0.000,1.200,1.200,-6.479E-6,0.000,0.000,1.200,1.200,484.0E-3,1.000,550.0E-3,8.621E-6
35.73E-9,1.200,0.000,1.200,1.200,-8.952E-6,0.000,0.000,1.200,1.200,467.7E-3,1.000,550.0E-3,-8.437E-6
36.02E-9,1.200,0.000,1.200,1.200,214.6E-9,0.000,0.000,1.200,1.200,455.4E-3,1.000,550.0E-3,8.636E-6
36.40E-9,1.200,0.000,1.200,1.200,-5.171E-6,0.000,0.000,1.200,1.200,446.2E-3,1.000,550.0E-3,-8.453E-6
36.91E-9,1.200,0.000,1.200,1.200,2.132E-6,0.000,0.000,1.200,1.200,438.2E-3,1.000,550.0E-3,8.645E-6
37.60E-9,1.200,0.000,1.200,1.200,-4.506E-6,0.000,0.000,1.200,1.200,429.4E-3,1.000,550.0E-3,-8.462E-6
38.00E-9,1.200,0.000,1.200,1.200,2.040E-6,0.000,0.000,1.200,1.200,424.1E-3,1.000,550.0E-3,8.653E-6
38.00E-9,1.200,10.01E-3,1.200,1.200,21.89E-6,0.000,0.000,1.190,1.200,424.1E-3,1.000,550.0E-3,4.975E-6
38.00E-9,1.200,30.02E-3,1.200,1.200,37.17E-6,0.000,0.000,1.170,1.200,423.9E-3,1.000,550.0E-3,7.307E-6
38.00E-9,1.200,70.06E-3,1.200,1.200,-76.00E-6,0.000,0.000,1.130,1.200,422.3E-3,1.000,550.0E-3,-19.10E-6
38.00E-9,1.200,132.4E-3,1.200,1.200,-467.8E-6,0.000,0.000,1.068,1.200,416.8E-3,1.000,550.0E-3,-84.80E-6
38.00E-9,1.200,214.1E-3,1.200,1.200,-1.137E-3,0.000,0.000,985.9E-3,1.200,404.8E-3,1.000,550.0E-3,-151.3E-6
38.00E-9,1.200,335.1E-3,1.200,1.200,-2.140E-3,0.000,0.000,864.9E-3,1.200,378.3E-3,1.000,550.0E-3,-187.2E-6
38.00E-9,1.200,561.1E-3,1.200,1.200,-3.545E-3,0.000,0.000,638.9E-3,1.200,307.0E-3,1.000,550.0E-3,-144.8E-6
38.01E-9,1.200,858.6E-3,1.200,1.200,-4.469E-3,0.000,0.000,341.4E-3,1.200,184.6E-3,1.000,550.0E-3,-59.43E-6
38.01E-9,1.200,1.029,1.200,1.200,-5.071E-3,0.000,0.000,170.7E-3,1.200,107.1E-3,1.000,550.0E-3,-83.66E-6
38.01E-9,1.200,1.115,1.200,1.200,-5.311E-3,0.000,0.000,85.35E-3,1.200,67.96E-3,1.000,550.0E-3,-73.48E-6
38.01E-9,1.200,1.200,1.200,1.200,-5.444E-3,0.000,0.000,794.0E-15,1.200,28.48E-3,1.000,550.0E-3,-50.81E-6
38.01E-9,1.200,1.200,1.200,1.200,-5.522E-3,0.000,0.000,0.000,1.200,23.58E-3,1.000,550.0E-3,-64.09E-6
38.01E-9,1.200,1.200,1.200,1.200,-5.640E-3,0.000,0.000,0.000,1.200,13.86E-3,1.000,550.0E-3,-79.34E-6
38.01E-9,1.200,1.200,1.200,1.200,-5.702E-3,0.000,0.000,0.000,1.200,-3.602E-3,1.000,550.0E-3,-65.82E-6
38.01E-9,1.200,1.200,1.200,1.200,-5.579E-3,0.000,0.000,0.000,1.200,-25.33E-3,1.000,550.0E-3,-13.33E-6
38.01E-9,1.200,1.200,1.200,1.200,-5.011E-3,0.000,0.000,0.000,1.200,-63.63E-3,1.000,550.0E-3,90.17E-6
38.01E-9,1.200,1.200,1.200,1.200,-4.162E-3,0.000,0.000,0.000,1.200,-99.41E-3,1.000,550.0E-3,156.0E-6
38.01E-9,1.200,1.200,1.200,1.200,-3.092E-3,0.000,0.000,0.000,1.200,-134.3E-3,1.000,550.0E-3,171.7E-6
38.02E-9,1.200,1.200,1.200,1.200,-1.983E-3,0.000,0.000,0.000,1.200,-163.1E-3,1.000,550.0E-3,146.4E-6
38.02E-9,1.200,1.200,1.200,1.200,-873.3E-6,0.000,0.000,0.000,1.200,-184.4E-3,1.000,550.0E-3,94.69E-6
38.02E-9,1.200,1.200,1.200,1.200,-84.39E-6,0.000,0.000,0.000,1.200,-190.7E-3,1.000,550.0E-3,46.04E-6
38.02E-9,1.200,1.200,1.200,1.200,313.7E-6,0.000,0.000,0.000,1.200,-183.4E-3,1.000,550.0E-3,18.75E-6
38.03E-9,1.200,1.200,1.200,1.200,481.7E-6,0.000,0.000,0.000,1.200,-167.0E-3,1.000,550.0E-3,5.367E-6
38.03E-9,1.200,1.200,1.200,1.200,524.7E-6,0.000,0.000,0.000,1.200,-143.3E-3,1.000,550.0E-3,321.0E-9
38.04E-9,1.200,1.200,1.200,1.200,497.3E-6,0.000,0.000,0.000,1.200,-111.4E-3,1.000,550.0E-3,-1.431E-6
38.05E-9,1.200,1.200,1.200,1.200,426.4E-6,0.000,0.000,0.000,1.200,-70.36E-3,1.000,550.0E-3,-1.509E-6
38.06E-9,1.200,1.200,1.200,1.200,328.5E-6,0.000,0.000,0.000,1.200,-16.44E-3,1.000,550.0E-3,-1.046E-6
38.08E-9,1.200,1.200,1.200,1.200,222.6E-6,0.000,0.000,0.000,1.200,42.17E-3,1.000,550.0E-3,-733.8E-9
38.11E-9,1.200,1.200,1.200,1.200,145.9E-6,0.000,0.000,0.000,1.200,86.04E-3,1.000,550.0E-3,-359.4E-9
38.14E-9,1.200,1.200,1.200,1.200,90.26E-6,0.000,0.000,0.000,1.200,118.6E-3,1.000,550.0E-3,-244.0E-9
38.17E-9,1.200,1.200,1.200,1.200,53.97E-6,0.000,0.000,0.000,1.200,140.7E-3,1.000,550.0E-3,-39.14E-9
38.20E-9,1.200,1.200,1.200,1.200,29.93E-6,0.000,0.000,0.000,1.200,155.4E-3,1.000,550.0E-3,-38.09E-9
38.25E-9,1.200,1.200,1.200,1.200,14.77E-6,0.000,0.000,0.000,1.200,165.2E-3,1.000,550.0E-3,85.83E-9
38.31E-9,1.200,1.200,1.200,1.200,5.826E-6,0.000,0.000,0.000,1.200,170.7E-3,1.000,550.0E-3,38.98E-9
38.38E-9,1.200,1.200,1.200,1.200,2.049E-6,0.000,0.000,0.000,1.200,173.3E-3,1.000,550.0E-3,124.0E-9
38.47E-9,1.200,1.200,1.200,1.200,292.0E-9,0.000,0.000,0.000,1.200,174.3E-3,1.000,550.0E-3,56.52E-9
38.59E-9,1.200,1.200,1.200,1.200,238.7E-9,0.000,0.000,0.000,1.200,174.5E-3,1.000,550.0E-3,129.0E-9
38.78E-9,1.200,1.200,1.200,1.200,-41.13E-9,0.000,0.000,0.000,1.200,174.5E-3,1.000,550.0E-3,57.85E-9
39.09E-9,1.200,1.200,1.200,1.200,227.0E-9,0.000,0.000,0.000,1.200,174.5E-3,1.000,550.0E-3,128.8E-9
39.70E-9,1.200,1.200,1.200,1.200,-38.91E-9,0.000,0.000,0.000,1.200,174.5E-3,1.000,550.0E-3,57.97E-9
40.89E-9,1.200,1.200,1.200,1.200,226.1E-9,0.000,0.000,0.000,1.200,174.5E-3,1.000,550.0E-3,128.8E-9
42.00E-9,1.200,1.200,1.200,1.200,-38.37E-9,0.000,0.000,0.000,1.200,174.5E-3,1.000,550.0E-3,58.01E-9
42.00E-9,1.200,1.200,1.200,1.200,13.85E-6,10.01E-3,0.000,0.000,1.190,174.5E-3,1.003,550.0E-3,5.404E-6
42.00E-9,1.200,1.200,1.200,1.200,34.42E-6,30.02E-3,0.000,0.000,1.170,174.5E-3,1.008,550.0E-3,11.95E-6
42.00E-9,1.200,1.200,1.200,1.200,41.85E-6,70.06E-3,0.000,0.000,1.130,174.5E-3,1.015,550.0E-3,9.364E-6
42.00E-9,1.200,1.200,1.200,1.200,18.38E-6,150.1E-3,0.000,0.000,1.050,174.5E-3,1.022,550.0E-3,-3.668E-6
42.00E-9,1.200,1.200,1.200,1.200,-2.257E-6,246.6E-3,0.000,0.000,953.4E-3,174.5E-3,1.028,550.0E-3,-6.012E-6
42.00E-9,1.200,1.200,1.200,1.200,337.3E-9,375.4E-3,0.000,0.000,824.6E-3,174.5E-3,1.037,550.0E-3,248.4E-9
42.00E-9,1.200,1.200,1.200,1.200,20.52E-6,546.4E-3,0.000,0.000,653.6E-3,174.5E-3,1.060,550.0E-3,4.069E-6
42.01E-9,1.200,1.200,1.200,1.200,23.02E-6,780.6E-3,0.000,0.000,419.4E-3,174.5E-3,1.107,550.0E-3,-338.3E-9
42.01E-9,1.200,1.200,1.200,1.200,5.087E-6,990.3E-3,0.000,0.000,209.7E-3,174.5E-3,1.155,550.0E-3,-3.013E-6
42.01E-9,1.200,1.200,1.200,1.200,-4.216E-6,1.095,0.000,0.000,104.9E-3,174.5E-3,1.178,550.0E-3,-2.825E-6
42.01E-9,1.200,1.200,1.200,1.200,-21.57E-6,1.200,0.000,0.000,0.000,174.5E-3,1.198,550.0E-3,-4.869E-6
42.01E-9,1.200,1.200,1.200,1.200,-35.49E-6,1.200,0.000,0.000,0.000,174.5E-3,1.197,550.0E-3,-9.641E-6
42.01E-9,1.200,1.200,1.200,1.200,-59.54E-6,1.200,0.000,0.000,0.000,174.5E-3,1.195,550.0E-3,-16.49E-6
42.01E-9,1.200,1.200,1.200,1.200,-85.16E-6,1.200,0.000,0.000,0.000,174.5E-3,1.191,550.0E-3,-18.15E-6
42.01E-9,1.200,1.200,1.200,1.200,-91.97E-6,1.200,0.000,0.000,0.000,174.5E-3,1.180,550.0E-3,-7.668E-6
42.01E-9,1.200,1.200,1.200,1.200,-65.78E-6,1.200,0.000,0.000,0.000,174.5E-3,1.146,550.0E-3,5.538E-6
42.02E-9,1.200,1.200,1.200,1.200,-34.47E-6,1.200,0.000,0.000,0.000,174.5E-3,1.036,550.0E-3,2.518E-6
42.02E-9,1.200,1.200,1.200,1.200,-19.11E-6,1.200,0.000,0.000,0.000,174.5E-3,892.6E-3,550.0E-3,1.596E-6
42.02E-9,1.200,1.200,1.200,1.200,21.75E-6,1.200,0.000,0.000,0.000,174.5E-3,750.3E-3,550.0E-3,5.099E-6
42.02E-9,1.200,1.200,1.200,1.200,48.24E-6,1.200,0.000,0.000,0.000,174.5E-3,681.7E-3,550.0E-3,3.023E-6
42.02E-9,1.200,1.200,1.200,1.200,37.44E-6,1.200,0.000,0.000,0.000,174.5E-3,648.9E-3,550.0E-3,-2.321E-6
42.03E-9,1.200,1.200,1.200,1.200,14.94E-6,1.200,0.000,0.000,0.000,174.5E-3,633.4E-3,550.0E-3,-2.596E-6
42.03E-9,1.200,1.200,1.200,1.200,4.568E-6,1.200,0.000,0.000,0.000,174.5E-3,624.1E-3,550.0E-3,-606.9E-9
42.03E-9,1.200,1.200,1.200,1.200,1.853E-6,1.200,0.000,0.000,0.000,174.5E-3,616.9E-3,550.0E-3,11.15E-9
42.04E-9,1.200,1.200,1.200,1.200,1.078E-6,1.200,0.000,0.000,0.000,174.5E-3,610.8E-3,550.0E-3,65.02E-9
42.04E-9,1.200,1.200,1.200,1.200,191.7E-9,1.200,0.000,0.000,0.000,174.5E-3,606.7E-3,550.0E-3,58.15E-9
42.05E-9,1.200,1.200,1.200,1.200,258.8E-9,1.200,0.000,0.000,0.000,174.5E-3,605.3E-3,550.0E-3,122.4E-9
42.07E-9,1.200,1.200,1.200,1.200,-51.74E-9,1.200,0.000,0.000,0.000,174.5E-3,605.0E-3,550.0E-3,58.95E-9
42.09E-9,1.200,1.200,1.200,1.200,215.7E-9,1.200,0.000,0.000,0.000,174.5E-3,605.0E-3,550.0E-3,129.9E-9
42.12E-9,1.200,1.200,1.200,1.200,-36.48E-9,1.200,0.000,0.000,0.000,174.5E-3,605.1E-3,550.0E-3,55.97E-9
42.19E-9,1.200,1.200,1.200,1.200,216.1E-9,1.200,0.000,0.000,0.000,174.5E-3,605.1E-3,550.0E-3,131.2E-9
42.34E-9,1.200,1.200,1.200,1.200,-28.88E-9,1.200,0.000,0.000,0.000,174.5E-3,605.1E-3,550.0E-3,55.41E-9
42.62E-9,1.200,1.200,1.200,1.200,215.8E-9,1.200,0.000,0.000,0.000,174.5E-3,605.1E-3,550.0E-3,131.4E-9
43.18E-9,1.200,1.200,1.200,1.200,-28.10E-9,1.200,0.000,0.000,0.000,174.5E-3,605.2E-3,550.0E-3,55.29E-9
44.00E-9,1.200,1.200,1.200,1.200,215.3E-9,1.200,0.000,0.000,0.000,174.5E-3,605.2E-3,550.0E-3,131.5E-9
44.00E-9,1.200,1.200,1.200,1.200,169.2E-6,1.200,10.01E-3,0.000,0.000,174.5E-3,605.4E-3,550.0E-3,209.0E-6
44.00E-9,1.200,1.200,1.200,1.200,453.9E-6,1.200,30.02E-3,0.000,0.000,174.5E-3,605.8E-3,550.0E-3,551.5E-6
44.00E-9,1.200,1.200,1.200,1.200,716.6E-6,1.200,70.06E-3,0.000,0.000,174.5E-3,606.2E-3,550.0E-3,833.6E-6
44.00E-9,1.200,1.200,1.200,1.200,708.3E-6,1.200,150.1E-3,0.000,0.000,174.5E-3,606.7E-3,550.0E-3,751.4E-6
44.00E-9,1.200,1.200,1.200,1.200,402.2E-6,1.200,299.6E-3,0.000,0.000,174.5E-3,606.5E-3,550.0E-3,364.1E-6
44.00E-9,1.200,1.200,1.200,1.200,310.1E-6,1.200,430.4E-3,0.000,0.000,174.5E-3,604.5E-3,550.0E-3,295.2E-6
44.00E-9,1.200,1.200,1.200,1.200,428.5E-6,1.200,574.0E-3,0.000,0.000,174.5E-3,598.4E-3,550.0E-3,457.8E-6
44.01E-9,1.200,1.200,1.200,1.200,652.7E-6,1.200,689.8E-3,0.000,0.000,174.5E-3,590.5E-3,550.0E-3,715.4E-6
44.01E-9,1.200,1.200,1.200,1.200,778.1E-6,1.200,832.2E-3,0.000,0.000,174.5E-3,581.2E-3,550.0E-3,889.7E-6
44.01E-9,1.200,1.200,1.200,1.200,253.4E-6,1.200,902.7E-3,0.000,0.000,174.5E-3,576.5E-3,550.0E-3,365.9E-6
44.01E-9,1.200,1.200,1.200,1.200,-1.177E-3,1.200,979.4E-3,0.000,0.000,174.5E-3,576.6E-3,550.0E-3,-1.047E-3
44.01E-9,1.200,1.200,1.200,1.200,-2.637E-3,1.200,1.053,0.000,0.000,174.5E-3,580.8E-3,550.0E-3,-2.384E-3
44.01E-9,1.200,1.200,1.200,1.200,-3.741E-3,1.200,1.132,0.000,0.000,174.5E-3,585.2E-3,550.0E-3,-3.204E-3
44.01E-9,1.200,1.200,1.200,1.200,-4.080E-3,1.200,1.166,0.000,0.000,174.5E-3,586.7E-3,550.0E-3,-3.400E-3
44.01E-9,1.200,1.200,1.200,1.200,-4.360E-3,1.200,1.200,0.000,0.000,174.5E-3,587.9E-3,550.0E-3,-3.544E-3
44.01E-9,1.200,1.200,1.200,1.200,-4.520E-3,1.200,1.200,0.000,0.000,174.5E-3,587.8E-3,550.0E-3,-3.686E-3
44.01E-9,1.200,1.200,1.200,1.200,-4.750E-3,1.200,1.200,0.000,0.000,174.5E-3,587.8E-3,550.0E-3,-3.887E-3
44.01E-9,1.200,1.200,1.200,1.200,-5.074E-3,1.200,1.200,0.000,0.000,174.5E-3,588.0E-3,550.0E-3,-4.161E-3
44.01E-9,1.200,1.200,1.200,1.200,-5.594E-3,1.200,1.200,0.000,0.000,174.5E-3,588.8E-3,550.0E-3,-4.563E-3
44.01E-9,1.200,1.200,1.200,1.200,-6.236E-3,1.200,1.200,0.000,0.000,174.5E-3,590.3E-3,550.0E-3,-4.955E-3
44.01E-9,1.200,1.200,1.200,1.200,-6.679E-3,1.200,1.200,0.000,0.000,174.6E-3,591.7E-3,550.0E-3,-5.106E-3
44.01E-9,1.200,1.200,1.200,1.200,-7.046E-3,1.200,1.200,0.000,0.000,174.6E-3,592.5E-3,550.0E-3,-5.152E-3
44.02E-9,1.200,1.200,1.200,1.200,-7.417E-3,1.200,1.200,0.000,0.000,174.7E-3,593.0E-3,550.0E-3,-5.009E-3
44.02E-9,1.200,1.200,1.200,1.200,-7.528E-3,1.200,1.200,0.000,0.000,174.7E-3,593.6E-3,550.0E-3,-4.201E-3
44.02E-9,1.200,1.200,1.200,1.200,-7.436E-3,1.200,1.200,0.000,0.000,174.7E-3,594.2E-3,550.0E-3,-985.1E-6
44.02E-9,1.200,1.200,1.200,1.200,1.129E-3,1.200,1.200,0.000,0.000,174.7E-3,594.7E-3,550.0E-3,5.867E-3
44.03E-9,1.200,1.200,1.200,1.200,32.90E-3,1.200,1.200,0.000,0.000,174.9E-3,594.9E-3,550.0E-3,18.13E-3
44.03E-9,1.200,1.200,1.200,1.200,118.4E-3,1.200,1.200,0.000,0.000,174.9E-3,594.7E-3,550.0E-3,33.35E-3
44.03E-9,1.200,1.200,1.200,1.200,236.5E-3,1.200,1.200,0.000,0.000,174.3E-3,594.5E-3,550.0E-3,50.29E-3
44.03E-9,1.200,1.200,1.200,1.200,406.8E-3,1.200,1.200,0.000,0.000,172.1E-3,594.4E-3,550.0E-3,70.58E-3
44.03E-9,1.200,1.200,1.200,1.200,583.2E-3,1.200,1.200,0.000,0.000,167.4E-3,594.2E-3,550.0E-3,74.21E-3
44.03E-9,1.200,1.200,1.200,1.200,748.2E-3,1.200,1.200,0.000,0.000,159.8E-3,593.9E-3,550.0E-3,59.64E-3
44.04E-9,1.200,1.200,1.200,1.200,898.0E-3,1.200,1.200,0.000,0.000,150.2E-3,594.0E-3,550.0E-3,42.58E-3
44.04E-9,1.200,1.200,1.200,1.200,985.1E-3,1.200,1.200,0.000,0.000,143.2E-3,594.3E-3,550.0E-3,31.65E-3
44.04E-9,1.200,1.200,1.200,1.200,1.079,1.200,1.200,0.000,0.000,134.2E-3,594.5E-3,550.0E-3,18.57E-3
44.04E-9,1.200,1.200,1.200,1.200,1.122,1.200,1.200,0.000,0.000,129.0E-3,594.5E-3,550.0E-3,11.87E-3
44.04E-9,1.200,1.200,1.200,1.200,1.155,1.200,1.200,0.000,0.000,124.0E-3,594.7E-3,550.0E-3,6.410E-3
44.04E-9,1.200,1.200,1.200,1.200,1.179,1.200,1.200,0.000,0.000,119.0E-3,595.0E-3,550.0E-3,2.466E-3
44.05E-9,1.200,1.200,1.200,1.200,1.191,1.200,1.200,0.000,0.000,114.9E-3,595.6E-3,550.0E-3,754.3E-6
44.05E-9,1.200,1.200,1.200,1.200,1.196,1.200,1.200,0.000,0.000,111.2E-3,596.4E-3,550.0E-3,151.8E-6
44.05E-9,1.200,1.200,1.200,1.200,1.199,1.200,1.200,0.000,0.000,107.5E-3,597.4E-3,550.0E-3,24.95E-6
44.06E-9,1.200,1.200,1.200,1.200,1.199,1.200,1.200,0.000,0.000,104.0E-3,598.3E-3,550.0E-3,7.042E-6
44.06E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,100.4E-3,598.8E-3,550.0E-3,14.17E-6
44.07E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,96.16E-3,599.1E-3,550.0E-3,4.608E-6
44.08E-9,1.200,1.200,1.200,1.200,1.200,1.200,1.200,0.000,0.000,90.78E-3,599.2E-3,550.0E-3,12.31E-6
